ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,SD_SCHUL_CODE,SCHUL_NM,ENG_SCHUL_NM,SCHUL_KND_SC_NM,LCTN_SC_NM,JU_ORG_NM,FOND_SC_NM,ORG_RDNZC,ORG_RDNMA,ORG_RDNDA,ORG_TELNO,HMPG_ADRES,COEDU_SC_NM,ORG_FAXNO,HS_SC_NM,INDST_SPECL_CCCCL_EXST_YN,HS_GNRL_BUSNS_SC_NM,SPCLY_PURPS_HS_ORD_NM,ENE_BFE_SEHF_SC_NM,DGHT_SC_NM,FOND_YMD,FOAS_MEMRD,LOAD_DTM
R10,경상북도교육청,8791052,복주초등학교,Bokju Elementary School,초등학교,경상북도,경상북도안동교육지원청,공립,36660 ,경상북도 안동시 복주3길 23-13,복주초등학교(옥동),054-858-3472,https://school.gyo6.net/bokjues,남여공학,054-858-7568,,N,일반계,,전기,주간,19970827,19970827,20260423
R10,경상북도교육청,8781064,봉계초등학교,Bonggye Elementary School,초등학교,경상북도,경상북도김천교육지원청,공립,39563 ,경상북도 김천시 봉산면 봉계길 74-15,(봉산면),054-430-0015,https://school.gyo6.net/bonggyees,남여공학,054-430-0213,,N,일반계,,전기,주간,19191125,19191125,20260423
R10,경상북도교육청,8801143,봉곡중학교,Bonggok Middle School,중학교,경상북도,경상북도구미교육지원청,공립,39204 ,경상북도 구미시 봉곡서로11안길 9-8,"(봉곡동,봉곡중학교)",054-442-1093,https://school.gyo6.net/gmbonggokms,남여공학,054-442-1096,,N,해당없음,,전기,주간,20010809,20010809,20260423
R10,경상북도교육청,8961031,봉성초등학교,Bongseong Elementary School,초등학교,경상북도,경상북도봉화교육지원청,공립,36230 ,경상북도 봉화군 봉성면 봉명로 550,봉성초등학교,054-672-9044,https://school.gyo6.net/bwbongseong,남여공학,054-672-9042,,N,일반계,,전기,주간,19321105,19321105,20260423
R10,경상북도교육청,8871051,봉양중학교,Bongyang Middle School,중학교,경상북도,경상북도의성교육지원청,공립,37362 ,경상북도 의성군 봉양면 봉호로 14,봉양중학교,054-832-2903,https://school.gyo6.net/bym,남여공학,054-833-2877,,N,일반계,,전기,주간,19480401,19540610,20260423
R10,경상북도교육청,8811038,봉현초등학교,Bonghyeon Elementary School,초등학교,경상북도,경상북도영주교육지원청,공립,36045 ,경상북도 영주시 봉현면 소백로1623번길 6,"(봉현면, 봉현초등학교)",054-636-2280,https://school.gyo6.net/bonghyeon,남여공학,054-636-5799,,N,일반계,,전기,주간,19350705,19350705,20260423
R10,경상북도교육청,8750097,봉화고등학교,Bonghwa High School,고등학교,경상북도,경상북도교육청,공립,36240 ,경상북도 봉화군 봉화읍 내성로 138,(봉화읍)내성로 138 ,054-679-3355,https://school.gyo6.net/bonghwahs/main.do?sysId=bonghwahs,남여공학,054-679-3365,자율고,N,일반계,,전기,주간,19580415,19580415,20260423
R10,경상북도교육청,8961050,봉화중학교,Bonghwa Middle School,중학교,경상북도,경상북도봉화교육지원청,공립,36240 ,경상북도 봉화군 봉화읍 내성로 138,(봉화읍),054-679-3322,http://school.gyo6.net/bonghwams,남여공학,054-679-3331,,N,일반계,,전기,주간,19480806,19480806,20260423
R10,경상북도교육청,8961032,봉화초등학교,Bonghwa Elementary School,초등학교,경상북도,경상북도봉화교육지원청,공립,36238 ,경상북도 봉화군 봉화읍 내성로7길 3,"(봉화읍, 봉화초등학교)",054-673-3252,https://school.gyo6.net/bonghwaes,남여공학,054-672-8680,,N,일반계,,전기,주간,19140402,19140402,20260423
R10,경상북도교육청,8851068,봉황초등학교,BongHwang Elementary School,초등학교,경상북도,경상북도경산교육지원청,공립,38450 ,경상북도 경산시 진량읍 봉황길 50,"(진량읍,봉황초등학교)",053-856-8293,http://school.gyo6.net/bonghwang-ks/,남여공학,053-856-8294,,N,해당없음,,전기,주간,20080901,20080901,20260423
R10,경상북도교육청,8971047,부구중학교,Bugu Middle School,중학교,경상북도,경상북도울진교육지원청,공립,36305 ,경상북도 울진군 북면 상흥부1길 6-15,", 부구중학교 (북면)",054-782-9365,https://school.gyo6.net/bugums,남여공학,054-783-6524,,N,일반계,,전기,주간,19691117,19691117,20260423
R10,경상북도교육청,8971029,부구초등학교,Bugu Elementary School,초등학교,경상북도,경상북도울진교육지원청,공립,36305 ,경상북도 울진군 북면 울진북로 2081,"(북면, 부구초등학교)",054-782-0211,http://school.gyo6.net/bugues,남여공학,054-783-7047,,N,일반계,,전기,주간,19321007,19321201,20260423
R10,경상북도교육청,8971041,부구초등학교삼당분교장,Bugu Elementary School Samdang Branch School,초등학교,경상북도,경상북도울진교육지원청,공립,36310 ,경상북도 울진군 북면 두천길 299,"(북면, 부구초등학교삼당분교장)",054-782-9804,,남여공학,054-782-0711,,N,일반계,,전기,주간,19340601,19340601,20260423
R10,경상북도교육청,8881016,부남초등학교,Bunam Elementary School,초등학교,경상북도,경상북도청송교육지원청,공립,37444 ,경상북도 청송군 부남면 부남로 509,"(부남면, 부남초등학교)",054-873-1531,https://school.gyo6.net/gucheon,남여공학,054-874-0005,,N,일반계,,전기,주간,19300704,19300704,20260423
R10,경상북도교육청,8851069,부림초등학교,Burym Elementary School,초등학교,경상북도,경상북도경산교육지원청,공립,38447 ,경상북도 경산시 진량읍 문천길 24,(진량읍),053-852-3411,https://school.gyo6.net/burymes,남여공학,053-851-9220,,N,일반계,,전기,주간,19430320,19430320,20260423
R10,경상북도교육청,8811055,부석중학교,Buseok Middle School,중학교,경상북도,경상북도영주교육지원청,공립,36004 ,경상북도 영주시 부석면 부석로 29,(부석면),054-635-3012,http://school.gyo6.net/buseokms,남여공학,054-633-6435,,N,일반계,,전기,주간,19540517,19540517,20260423
R10,경상북도교육청,8811039,부석초등학교,Buseok Elementary School,초등학교,경상북도,경상북도영주교육지원청,공립,36004 ,경상북도 영주시 부석면 부석로65번길 5,"(부석면, 부석초등학교)",054-638-0252,https://school.gyo6.net/buseok,남여공학,054-631-5408,,N,일반계,,전기,주간,19230507,19230507,20260423
R10,경상북도교육청,8750581,북삼고등학교,Buksam High School,고등학교,경상북도,경상북도교육청,공립,39801 ,경상북도 칠곡군 북삼읍 북삼로2길 130,"(북삼읍, 북삼고등학교)",054-970-0003,https://school.gyo6.net/buksamhs/main.do?sysId=buksamhs,남여공학,054-970-0009,자율고,N,일반계,,전기,주간,20100301,20100301,20260423
R10,경상북도교육청,8941062,북삼중학교,Buksam Middle School,중학교,경상북도,경상북도칠곡교육지원청,공립,39810 ,경상북도 칠곡군 북삼읍 북삼로 29,"(북삼읍, 북삼중학교)",054-975-8202,https://school.gyo6.net/booksamms,남여공학,054-975-8208,,N,일반계,,전기,주간,19910901,19910901,20260423
R10,경상북도교육청,8941047,북삼초등학교,Buksam Elementary School,초등학교,경상북도,경상북도칠곡교육지원청,공립,39808 ,경상북도 칠곡군 북삼읍 인평중앙로 43,"(북삼읍, 북삼초등학교)",054-972-0270,https://school.gyo6.net/buk-sames,남여공학,070-5175-2811,,N,일반계,,전기,주간,19350901,19350901,20260423
R10,경상북도교육청,8821038,북안초등학교,Bugan Elementary School,초등학교,경상북도,경상북도영천교육지원청,공립,38907 ,경상북도 영천시 북안면 운북로 1984,", 북안초등학교 (북안면, 북안초등학교)",054-336-6882,http://school.gyo6.net/bukan,남여공학,054-331-7211,,N,일반계,,전기,주간,19330401,19330401,20260423
R10,경상북도교육청,8791085,북후중학교,Bukhu Middle School,중학교,경상북도,경상북도안동교육지원청,공립,36614 ,경상북도 안동시 북후면 단풍길 5-8,,054-859-5652,http://school.gyo6.net/bukhums,남여공학,054-858-7259,,N,일반계,,전기,주간,19521023,19521023,20260423
R10,경상북도교육청,8791053,북후초등학교,Bukhu Elementary School,초등학교,경상북도,경상북도안동교육지원청,공립,36614 ,경상북도 안동시 북후면 도장길 339,(북후면),054-859-5008,http://school.gyo6.net/bukhu,남여공학,054-859-4458,,N,일반계,,전기,주간,19290910,19290910,20260423
R10,경상북도교육청,8771082,불국사초등학교,Bulguksa Elementary School,초등학교,경상북도,경상북도경주교육지원청,공립,38129 ,경상북도 경주시 불국사초등길 27,"(구정동, 불국사초등학교)",054-745-6698,https://school.gyo6.net/bulguksa,남여공학,054-746-8060,,N,일반계,,전기,주간,19480419,19480419,20260423
R10,경상북도교육청,8771119,불국중학교,Bulguk Middle School,중학교,경상북도,경상북도경주교육지원청,공립,38130 ,경상북도 경주시 구매2길 35-12,"(시래동, 불국중학교)",054-746-1758,https://school.gyo6.net/bulguk,남여공학,054-745-7137,,N,일반계,,전기,주간,19800124,19800124,20260423
R10,경상북도교육청,8801106,비산초등학교,Bisan Elementary School,초등학교,경상북도,경상북도구미교육지원청,공립,39257 ,경상북도 구미시 비산로 24,", 비산초등학교 (공단동, 비산초등학교)",054-463-7460,https://school.gyo6.net/gumibisanes,남여공학,054-461-1731,,N,해당없음,,전기,주간,19831130,19831130,20260423
R10,경상북도교육청,8871068,비안초등학교,Bian Elementary School,초등학교,경상북도,경상북도의성교육지원청,공립,37364 ,경상북도 의성군 비안면 강변길 105,,054-861-7015,http://school.gyo6.net/bian,남여공학,054-861-3005,,N,일반계,,전기,주간,19491001,19491001,20260423
R10,경상북도교육청,8750487,사곡고등학교,Sagok High School,고등학교,경상북도,경상북도교육청,공립,39331 ,경상북도 구미시 박정희로 195,"(사곡동,사곡고등학교)",054-713-2500,http://school.gyo6.net/sagok,남여공학,054-464-7197,일반고,N,일반계,,전기,주간,20040301,20040301,20260423
R10,경상북도교육청,8750654,사동고등학교,sadong high school,고등학교,경상북도,경상북도교육청,공립,38602 ,경상북도 경산시 삼성현로91길 36,"(사동, 사동고등학교)",053-819-8241,https://school.gyo6.net/sadonggo,남여공학,053-819-8295,일반고,N,일반계,,전기,주간,20150217,20150506,20260423
R10,경상북도교육청,8851089,사동중학교,Sadong Middle School,중학교,경상북도,경상북도경산교육지원청,공립,38595 ,경상북도 경산시 백양로33길 31,"(사동, 사동중학교)",053-722-7770,https://school.gyo6.net/sadongms,남여공학,053-801-9017,,N,해당없음,,전기,주간,20010809,20030425,20260423
R10,경상북도교육청,8851070,사동초등학교,Sadong Elementary School,초등학교,경상북도,경상북도경산교육지원청,공립,38596 ,경상북도 경산시 백양로33길 32,", 사동초등학교 (사동)",053-801-6012,http://school.gyo6.net/ksd,남여공학,053-801-6017,,N,해당없음,,전기,주간,20010809,20010809,20260423
R10,경상북도교육청,8771083,사방초등학교,Sabang Elementary School,초등학교,경상북도,경상북도경주교육지원청,공립,38031 ,경상북도 경주시 안강읍 사방검단길 54,"(안강읍,사방초등학교)",054-762-5942,school.gyo6.net/sabang,남여공학,054-762-7545,,N,일반계,,전기,주간,19450401,19450401,20260423
R10,경상북도교육청,8831052,사벌초등학교,Sabeol Elementary School,초등학교,경상북도,경상북도상주교육지원청,공립,37127 ,경상북도 상주시 사벌국면 덕담1길 53,"(사벌국면, 사벌초등학교)",054-532-8115,https://school.gyo6.net/sabeol,남여공학,054-533-1519,,N,일반계,,전기,주간,19340815,19340815,20260423
R10,경상북도교육청,8771120,산내중학교,Sannae Middle School,중학교,경상북도,경상북도경주교육지원청,공립,38186 ,경상북도 경주시 산내면 문복로 1797-27,", 산내중학교 (산내면, 산내중학교)",054-751-5054,http://school.gyo6.net/sannae/,남여공학,054-751-7590,,N,일반계,,전기,주간,19641129,19650315,20260423
R10,경상북도교육청,8771084,산대초등학교,Sandae Elementary School,초등학교,경상북도,경상북도경주교육지원청,공립,38011 ,경상북도 경주시 안강읍 구부랑길 54-5,"(안강읍, 산대초등학교)",054-761-0402,https://school.gyo6.net/sandaees,남여공학,054-761-0403,,N,일반계,,전기,주간,19970301,19970429,20260423
R10,경상북도교육청,8801144,산동중학교,Sandong Middle School,중학교,경상북도,경상북도구미교육지원청,공립,39159 ,경상북도 구미시 산동읍 강동로 998,산동중학교,054-471-3008,http://school.gyo6.net/san-dongms,남여공학,054-471-1911,,N,일반계,,전기,주간,19710512,19710512,20260423
R10,경상북도교육청,8821067,산동중학교,Sandong Middle School,중학교,경상북도,경상북도영천교육지원청,사립,38810 ,경상북도 영천시 화남면 천문로 1709,.,054-337-3504,https://school.gyo6.net/sandongms,남여공학,070-4015-3593,,N,일반계,,전기,주간,19470910,19470910,20260423
R10,경상북도교육청,8801107,산동초등학교,Sandong Elementary School,초등학교,경상북도,경상북도구미교육지원청,공립,39160 ,경상북도 구미시 산동면 강동로 936-18,"(산동면, 산동초등학교)",054-471-3005,https://school.gyo6.net/sand,남여공학,054-474-3087,,N,일반계,,전기,주간,19351001,19351001,20260423
R10,경상북도교육청,8841059,산북중학교,Sanbuk Middle School,중학교,경상북도,경상북도문경교육지원청,공립,36910 ,경상북도 문경시 산북면 금천로 560,"(산북면,산북중학교)",054-552-7221,https://school.gyo6.net/sanbukms,남여공학,054-553-3744,,N,일반계,,전기,주간,19540517,19540517,20260423
R10,경상북도교육청,8841040,산북초등학교,Sanbuk Elementary School,초등학교,경상북도,경상북도문경교육지원청,공립,36910 ,경상북도 문경시 산북면 금천로 553-12,(산북면),054-552-7100,https://school.gyo6.net/sanbuk,남여공학,054-552-7008,,N,일반계,,전기,주간,19211015,19211015,20260423
R10,경상북도교육청,8841060,산양중학교,Sanyang Middle School,중학교,경상북도,경상북도문경교육지원청,공립,36935 ,경상북도 문경시 산양면 불암1길 27,"(산양면, 산양중학교)",054-552-3774,https://school.gyo6.net/sanyangms/,남여공학,054-553-3706,,N,일반계,,전기,주간,19710125,19710125,20260423
